"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"26","COG",0,0.0220649795909717,0.0767281359386235,0.112494350282536,0.102643024662404,0.10033647447861,0.0968408862225682,0.0906667274630941,0.0811523288246003,0.0694771409033684,0.0590538904830237,0.0502135581075712,0.0421809091309268,0.0354083295595558,0.0300262470385288,0.0307130173136176,1,30.1735222
"27","COL",0.00412842747194876,0.115950554763888,0.223415902499955,0.215119375790047,0.135470628740644,0.0801867855807528,0.0517255711899631,0.0370734642151539,0.0292516373066476,0.02335515524543,0.0188965795329931,0.0158226983829863,0.0131426302870203,0.0112748103346104,0.0101601272128744,0.0150256514450855,1,115.3946097
"28","CRI",0.0118910395323749,0.267377634075626,0.257674502118684,0.176562525590187,0.109714110186524,0.0660124061658568,0.0396338781367653,0.0231748957013556,0.0145831558095223,0.00923066863333084,0.00626675052405116,0.00487169686389473,0.00389836548729331,0.00323938499088396,0.00274706924463243,0.00312191693901728,1,41.0171409
"29","CUB",0.00153472754947616,0.305822227706146,0.34771003155491,0.1783641278161,0.0765569235735744,0.0351332729299928,0.0208469324900252,0.0124035351850812,0.00742120313304524,0.00458717523316548,0.00299891625356208,0.0020487339143383,0.00150306017627597,0.00114397672576011,0.000912048048247558,0.00101310771029885,1,988.1854289
"30","CUW",0,0.147856843835024,0.342128913294295,0.285304284992778,0.117779574794029,0.0427164870358246,0.0214112144582435,0.0125631160097668,0.0078721340331503,0.00539397661913894,0.00404388741944464,0.00317484384857958,0.00257280836362193,0.00218034353105061,0.00199136857611994,0.00301020318893286,1,19.380735
"31","CYP",0,0.12859072126945,0.273495613634846,0.223108723427646,0.120965214509668,0.0737962089717618,0.0499106049403598,0.0351949435764493,0.024783594307509,0.0182502148851242,0.0135582431025187,0.0104208483482946,0.00824688291384992,0.00693327539330864,0.00587063375847819,0.00687427696073401,1,200.644679223355
"32","CZE",0.000662531585706854,0.154624656469499,0.307845796954401,0.244351761555361,0.134550170663126,0.0661882447089596,0.0326270388669548,0.0182805222301057,0.012043738481218,0.00831072934590031,0.00599084681312669,0.00446771761135883,0.00333836792131791,0.0025807754299923,0.00210626416923728,0.00203083719373522,1,1074.47111975634
"33","DEU",0.00408773891713695,0.448480828069432,0.214101184806472,0.149757769094576,0.0835854640975141,0.0416081820497265,0.0204179953175336,0.011478081675306,0.00757251549020863,0.00525768075875343,0.00379181496822277,0.00284502252634766,0.00219123326556655,0.00174994973945622,0.00145261435412528,0.00162192486962258,1,10447.5860251698
"34","DNK",0.0134975234340097,0.582049243739088,0.194056863711477,0.0986861065155331,0.0616183317742281,0.0252538247300663,0.00976251287874,0.00504027505384218,0.00312465948518414,0.00203713114313275,0.00142488289907006,0.00104524152736288,0.000786313598845408,0.000617103704927031,0.000493618190521968,0.000506367613970877,1,832.165915845006
"35","DOM",0.000287059592193262,0.155591789905062,0.307515727512364,0.240630316287714,0.129758749700756,0.0687699383937369,0.0377114143731461,0.0216442342968084,0.0129548849530652,0.0079613339081569,0.0050436722250494,0.003565753265204,0.00264047667801698,0.00206736313181051,0.00169661440056644,0.0021606713763494,1,237.8281133
"36","DZA",0.0132718456432484,0.254829959950558,0.279249439000301,0.159251865730747,0.0943840736253711,0.0585503316926944,0.0373021077296625,0.0262470837790148,0.0194251006258,0.0142879962430985,0.0107868198737892,0.00854280745551343,0.00690177378942976,0.00571566319646589,0.00497683399890619,0.00627629766540072,1,637.4905416
"37","ECU",3.20426923079384e-05,0.0308311741255944,0.17267680206513,0.211603989996649,0.180486330190003,0.118898297429684,0.0853708748337931,0.0596588642129249,0.0383927436314113,0.0262961708343557,0.0189043246399797,0.0141673019186859,0.0114193655645354,0.00967198410914312,0.00866205719878858,0.012927676557014,1,103.2274001
